persona_id,condition,step,g_disp,g_cos_pre,p_new,p_old,alpha
328,stable_old,2,0.5844857096672058,0.9970197081565857,0.2556220293045044,0.17923755943775177,0.2545827627182007
328,stable_old,3,0.8150303363800049,0.9937549233436584,0.2562004625797272,0.17913362383842468,0.2526530623435974
328,stable_old,4,1.017982840538025,0.9896634817123413,0.2567932903766632,0.17914727330207825,0.2509269118309021
328,stable_old,5,1.1990423202514648,0.9849703311920166,0.2573847770690918,0.17923183739185333,0.24936658143997192
328,stable_old,6,1.362004280090332,0.9798669219017029,0.25796258449554443,0.17935620248317719,0.2479427456855774
328,stable_old,7,1.5095272064208984,0.9745124578475952,0.25851747393608093,0.1794997751712799,0.24663323163986206
328,stable_old,8,1.6435863971710205,0.969035267829895,0.2590430974960327,0.1796492487192154,0.24542155861854553
328,sustained_new,1,1.8410370349884033,0.9420707821846008,0.25030261278152466,0.18127137422561646,0.23800687491893768
328,sustained_new,2,3.3071842193603516,0.7951110601425171,0.24417629837989807,0.18218612670898438,0.2460564523935318
328,sustained_new,3,4.4544291496276855,0.63052898645401,0.23965363204479218,0.18358859419822693,0.25177812576293945
328,sustained_new,4,5.337433338165283,0.4919562041759491,0.23715625703334808,0.185372993350029,0.2552054822444916
328,sustained_new,5,6.012868881225586,0.3859591484069824,0.23576873540878296,0.1874782294034958,0.25721949338912964
328,sustained_new,6,6.531094551086426,0.30613183975219727,0.2348761111497879,0.18973152339458466,0.25858813524246216
328,sustained_new,7,6.9317755699157715,0.24521638453006744,0.23422376811504364,0.19187675416469574,0.25965744256973267
328,sustained_new,8,7.244570732116699,0.19775289297103882,0.23371995985507965,0.19376002252101898,0.2605535089969635
328,shock_recovery,0,1.8410370349884033,0.9420707821846008,0.25030261278152466,0.18127137422561646,0.23800687491893768
328,shock_recovery,1,1.5572015047073364,0.9577244520187378,0.25234854221343994,0.1802932769060135,0.26593106985092163
328,shock_recovery,2,1.4358645677566528,0.9652794599533081,0.25399497151374817,0.17993877828121185,0.2640495300292969
328,shock_recovery,3,1.4196934700012207,0.9684545993804932,0.25540515780448914,0.17993706464767456,0.2625431418418884
328,shock_recovery,4,1.4649906158447266,0.9689095616340637,0.25665828585624695,0.18012398481369019,0.2613274157047272
822,stable_old,1,0.20165568590164185,0.9999207854270935,0.4807186722755432,0.4038979709148407,0.037485428154468536
822,stable_old,2,0.3963301181793213,0.9997066855430603,0.48183608055114746,0.40462809801101685,0.03749896213412285
822,stable_old,3,0.5840034484863281,0.9993870258331299,0.48290157318115234,0.40530824661254883,0.03751282021403313
822,stable_old,4,0.7647057175636292,0.9989856481552124,0.4839213490486145,0.4059310853481293,0.037526488304138184
822,stable_old,5,0.9385128021240234,0.9985203146934509,0.484900563955307,0.4064914584159851,0.03753988444805145
822,stable_old,6,1.1055395603179932,0.9980053305625916,0.48584356904029846,0.40698638558387756,0.03755313158035278
822,stable_old,7,1.2659313678741455,0.9974514842033386,0.4867539703845978,0.40741437673568726,0.037566352635622025
822,stable_old,8,1.4198569059371948,0.9968670606613159,0.4876348674297333,0.40777531266212463,0.03757967799901962
822,sustained_new,1,0.38752689957618713,0.9841766953468323,0.4823320508003235,0.4086932837963104,0.049340248107910156
822,sustained_new,2,0.7396131157875061,0.9580280780792236,0.48486238718032837,0.4135706126689911,0.05042414739727974
822,sustained_new,3,1.058892011642456,0.9338042140007019,0.4871298670768738,0.4176952838897705,0.05175347626209259
822,sustained_new,4,1.3473758697509766,0.913637638092041,0.4891912341117859,0.42103421688079834,0.05324447154998779
822,sustained_new,5,1.6074891090393066,0.8971270322799683,0.4911231994628906,0.4235985577106476,0.054846666753292084
822,sustained_new,6,1.8422642946243286,0.8833552598953247,0.4929979145526886,0.42543697357177734,0.056526023894548416
822,sustained_new,7,2.0551953315734863,0.8714209198951721,0.4948732256889343,0.4266226291656494,0.05825844407081604
822,sustained_new,8,2.2499747276306152,0.8605701327323914,0.49678993225097656,0.42724117636680603,0.06002683565020561
